AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,C,CAT,CB,CI,CMCSA,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EL,EOG,GE,GILD,GOOG,GOOGL,GS,HCA,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MMC,MO,MPC,MRK,MS,MSFT,NEE,NFLX,NKE,NOC,NOW,NVDA,ORCL,PEP,PFE,PG,PGR,PLD,PM,PYPL,QCOM,REGN,RTX,SCHW,SPGI,SYK,T,TGT,TJX,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,VRTX,VZ,WFC,WMT,XOM
130.13894653320312,101.37598419189453,118.01566314697266,281.178466796875,499.8399963378906,161.43740844726562,187.31686401367188,139.10678100585938,83.3499984741211,245.15623474121094,236.4407501220703,164.96499633789062,481.7093200683594,145.9274139404297,254.9499969482422,38.95316696166992,2427.989990234375,789.76953125,60.42967987060547,70.23185729980469,225.8689422607422,157.79608154296875,235.0321807861328,54.097503662109375,49.76811981201172,359.7734680175781,224.4499969482422,51.55059051513672,72.06153869628906,98.24149322509766,370.87109375,229.45245361328125,187.32000732421875,93.93578338623047,296.45697021484375,68.09777069091797,107.41211700439453,64.34871673583984,113.27200317382812,112.52149963378906,324.7909240722656,186.88311767578125,309.9257507324219,215.9340362548828,123.02141571044922,66.63956451416016,410.2511901855469,256.7833251953125,158.9348602294922,152.39395141601562,51.92513656616211,279.32733154296875,179.88401794433594,374.9703674316406,191.508544921875,376.3255615234375,225.22825622558594,58.68598556518555,118.70149230957031,123.52287292480469,48.74509811401367,51.492679595947266,70.11897277832031,78.18917083740234,252.66656494140625,76.237060546875,554.5800170898438,132.95205688476562,330.4976806640625,524.0399780273438,143.13719177246094,74.46668243408203,141.5061798095703,34.71846389770508,133.9770965576172,93.30926513671875,106.96321868896484,86.11697387695312,264.5,139.62750244140625,476.3599853515625,75.68948364257812,66.2169189453125,362.91302490234375,248.0415496826172,20.45966911315918,200.55035400390625,68.02345275878906,470.8377380371094,130.11000061035156,227.93333435058594,193.0518341064453,361.1090393066406,215.9746551513672,169.2183380126953,210.27999877929688,55.621952056884766,39.439720153808594,138.09722900390625,53.06362533569336
132.77447509765625,102.75186920166016,119.11917114257812,284.430908203125,504.0400085449219,160.5611114501953,188.55105590820312,138.66754150390625,82.76000213623047,247.21177673339844,235.7346954345703,168.61000061035156,481.32232666015625,146.66180419921875,252.36000061035156,39.237709045410156,2450.06005859375,797.4146728515625,61.112937927246094,70.31925201416016,226.13352966308594,158.56578063964844,242.7761688232422,53.340755462646484,49.75840377807617,361.7554931640625,231.27999877929688,51.729347229003906,72.3349838256836,98.14613342285156,373.7760314941406,231.8673095703125,187.88999938964844,93.85881042480469,299.9718017578125,67.70156860351562,108.61003112792969,64.43778991699219,114.29399871826172,113.53350067138672,324.46722412109375,189.70565795898438,314.6570129394531,222.92689514160156,123.57679748535156,67.84215545654297,417.1231384277344,261.49334716796875,157.25746154785156,153.5335693359375,51.983787536621094,281.9008483886719,181.7359619140625,375.1743469238281,195.7487030029297,378.65679931640625,226.43145751953125,58.55663299560547,120.0296859741211,124.8587417602539,48.75456619262695,50.98122787475586,70.8806381225586,78.69612884521484,255.26058959960938,76.41352844238281,555.3099975585938,134.71240234375,334.26361083984375,530.0,143.96701049804688,74.76344299316406,141.53598022460938,35.33636474609375,133.1083984375,93.9969482421875,108.01864624023438,87.68640899658203,266.7699890136719,139.85635375976562,475.1700134277344,76.48075866699219,66.94013214111328,366.3773193359375,251.46632385253906,20.48695182800293,202.4231719970703,68.43732452392578,478.1972351074219,129.02999877929688,225.67333984375,193.279296875,372.4007873535156,218.97622680664062,172.0741729736328,213.35000610351562,55.51573181152344,39.902793884277344,138.1664276123047,52.94044494628906
131.0174560546875,103.43025970458984,119.25709533691406,284.26287841796875,506.0299987792969,159.05746459960938,188.8695526123047,134.7643585205078,78.58000183105469,247.2018585205078,238.05111694335938,168.96949768066406,479.9133605957031,146.4534149169922,249.52000427246094,39.306392669677734,2409.050048828125,797.0497436523438,61.19102478027344,70.58142852783203,226.3099365234375,158.81246948242188,242.49993896484375,53.09182357788086,49.39903259277344,363.3490905761719,228.75999450683594,51.21294403076172,72.71585083007812,97.05901336669922,375.0252685546875,234.342041015625,186.49000549316406,93.95503234863281,301.0639953613281,66.1262435913086,108.53016662597656,63.99243927001953,112.739501953125,112.23100280761719,325.47747802734375,190.48085021972656,316.1946716308594,224.51797485351562,122.53885650634766,65.00960540771484,415.4450988769531,259.7533264160156,157.63778686523438,153.20936584472656,52.14996337890625,282.5244445800781,179.10580444335938,376.74798583984375,197.8589324951172,378.4176940917969,225.9228057861328,58.317832946777344,119.82308197021484,124.88842010498047,49.000755310058594,50.3829231262207,70.79704284667969,78.169677734375,255.32044982910156,76.1194076538086,552.780029296875,135.89593505859375,334.9912109375,537.0,152.05514526367188,75.29761505126953,141.9827117919922,35.69359588623047,133.64523315429688,94.73375701904297,108.3441390991211,87.99452209472656,269.0299987792969,136.7422332763672,472.79998779296875,76.90082550048828,67.07881927490234,368.3724670410156,249.98721313476562,20.432392120361328,202.1669158935547,68.50629425048828,475.3013916015625,130.75999450683594,233.9933319091797,190.31231689453125,372.3810119628906,219.2803192138672,174.65615844726562,213.60000610351562,55.56401443481445,40.16880798339844,138.18618774414062,52.58985137939453
134.20204162597656,103.40160369873047,121.19808959960938,281.96929931640625,514.8599853515625,158.4898681640625,191.0194091796875,134.86419677734375,80.19000244140625,248.2047882080078,239.53953552246094,170.0,481.1933288574219,144.88534545898438,253.27000427246094,38.5803108215332,2404.2900390625,791.6339721679688,62.05974578857422,69.96968841552734,224.76156616210938,158.79273986816406,241.947509765625,53.64942932128906,49.331050872802734,363.74749755859375,232.0,51.30232238769531,72.28614807128906,97.49767303466797,375.4317932128906,242.32508850097656,185.49000549316406,94.78257751464844,300.8455505371094,66.40924072265625,107.3322525024414,64.22006225585938,113.3635025024414,112.72149658203125,321.3972473144531,187.41981506347656,315.81024169921875,224.91082763671875,119.43418884277344,64.82076263427734,418.45159912109375,264.8233337402344,155.53126525878906,151.3820343017578,51.895809173583984,283.3757019042969,179.80520629882812,376.0291442871094,196.94189453125,376.714111328125,226.2749481201172,58.397430419921875,121.63336181640625,124.91810607910156,48.451568603515625,50.73031997680664,70.9920883178711,77.53598022460938,257.8945007324219,77.49198913574219,553.72998046875,132.8128204345703,332.9460144042969,548.9299926757812,156.7590789794922,75.84166717529297,142.0124969482422,35.87703323364258,131.87852478027344,95.57862091064453,109.27134704589844,87.40718078613281,275.42999267578125,136.6029510498047,477.0400085449219,75.90438842773438,65.97916412353516,370.21875,251.7144775390625,20.20733642578125,202.00917053222656,67.46176147460938,484.1587219238281,130.7899932861328,254.10667419433594,189.1354217529297,370.61944580078125,217.75010681152344,175.4777069091797,215.94000244140625,55.641265869140625,39.20326232910156,137.7611541748047,52.788841247558594
131.80612182617188,102.4151611328125,120.14986419677734,282.0684814453125,510.6300048828125,157.79283142089844,190.25302124023438,133.90586853027344,78.55000305175781,247.87709045410156,238.22854614257812,166.64999389648438,473.5928039550781,146.30453491210938,252.42999267578125,39.12977981567383,2454.219970703125,790.2332153320312,62.28424835205078,70.79503631591797,227.9269256591797,161.94056701660156,246.071044921875,53.07190704345703,51.17646789550781,361.7156982421875,228.02000427246094,51.01432800292969,73.32132720947266,99.43352508544922,378.2375793457031,236.79684448242188,187.4600067138672,95.06163787841797,302.22564697265625,69.91836547851562,109.24891662597656,64.6258316040039,112.74199676513672,112.09549713134766,328.92022705078125,189.7752227783203,315.4356689453125,225.28402709960938,120.75435638427734,63.79706954956055,410.8105163574219,261.9433288574219,155.96038818359375,148.55267333984375,51.88603973388672,282.1483154296875,180.2681884765625,377.5445251464844,198.71685791015625,376.9034118652344,225.28695678710938,58.02927780151367,121.89900970458984,124.12649536132812,48.622005462646484,51.984832763671875,70.96422576904297,78.76438903808594,255.0011749267578,77.58021545410156,540.02001953125,131.53977966308594,336.10235595703125,544.8400268554688,152.73500061035156,75.99004364013672,141.07931518554688,35.886688232421875,132.3568115234375,95.47055053710938,108.1666030883789,87.68640899658203,267.2099914550781,134.06588745117188,481.1600036621094,76.15837860107422,66.81133270263672,369.28570556640625,250.44383239746094,20.275535583496094,202.76817321777344,67.60958099365234,477.3583984375,129.89999389648438,244.07666015625,188.2354278564453,371.7377624511719,218.3484649658203,172.33822631835938,217.1300048828125,55.71852111816406,41.370819091796875,137.71173095703125,54.31441879272461
134.2719268798828,103.3725814819336,122.562744140625,282.77252197265625,523.25,160.03335571289062,190.98956298828125,134.17539978027344,83.01000213623047,253.3486328125,243.6302947998047,168.95449829101562,476.2718505859375,147.4061279296875,251.11000061035156,38.011226654052734,2433.2099609375,806.7764282226562,62.89918518066406,70.43576049804688,227.86814880371094,159.95712280273438,250.9246063232422,53.9083137512207,50.40916061401367,367.3231201171875,233.0,51.2824592590332,74.00493621826172,98.6229476928711,378.8721008300781,242.07562255859375,185.92999267578125,95.98539733886719,302.9604187011719,69.08597564697266,108.21072387695312,65.09097290039062,114.83300018310547,114.26249694824219,332.058837890625,192.2996063232422,318.1167297363281,225.73582458496094,120.70883178710938,64.62198638916016,417.0732116699219,268.239990234375,156.4187469482422,149.49578857421875,52.13041687011719,285.0386047363281,183.1446075439453,379.4483947753906,201.72442626953125,385.0428161621094,226.23580932617188,58.41733169555664,123.81751251220703,125.63056945800781,48.868194580078125,51.984832763671875,71.20573425292969,78.79363250732422,258.90216064453125,78.60965728759766,549.219970703125,132.94210815429688,338.82598876953125,559.3499755859375,161.3355255126953,77.44416809082031,141.27786254882812,36.30183792114258,133.9575958251953,98.63391876220703,110.82982635498047,88.41816711425781,274.0,137.14019775390625,494.6400146484375,76.16815185546875,64.88941955566406,372.3033142089844,254.9705047607422,20.289175033569336,202.81744384765625,68.23039245605469,493.6751403808594,131.47000122070312,246.28334045410156,191.04417419433594,385.96875,218.83889770507812,175.69285583496094,221.10000610351562,55.71852111816406,41.61713790893555,138.54202270507812,53.992244720458984
133.93251037597656,104.35901641845703,122.96819305419922,284.56744384765625,525.0800170898438,158.83839416503906,192.03463745117188,133.49658203125,82.1500015258789,253.92459106445312,245.06944274902344,169.9720001220703,475.0712585449219,148.85508728027344,248.17999267578125,38.41351318359375,2476.89990234375,800.4728393554688,63.89479064941406,70.34838104248047,228.6913299560547,160.6182861328125,249.15878295898438,54.87416458129883,49.622432708740234,369.2354431152344,231.91000366210938,52.43442916870117,74.10258483886719,98.18428802490234,379.79412841796875,242.5446319580078,187.25999450683594,96.87068176269531,310.0694885253906,66.88523864746094,106.9329605102539,66.17961883544922,114.88800048828125,114.13749694824219,335.74676513671875,195.71841430664062,323.38018798828125,227.96530151367188,121.62840270996094,64.3536376953125,415.3352355957031,270.8566589355469,158.2229461669922,150.60594177246094,52.47254180908203,287.00836181640625,186.4248809814453,380.5946044921875,205.35321044921875,384.7240295410156,227.99655151367188,58.47703170776367,123.87654876708984,126.10555267333984,49.531005859375,52.361183166503906,71.95809936523438,76.6195297241211,260.1393127441406,79.35478210449219,546.5399780273438,133.57862854003906,340.6352233886719,556.9099731445312,159.0885467529297,78.09703063964844,143.11444091796875,37.23835372924805,133.9673309326172,97.02276611328125,111.027099609375,89.45804595947266,269.8699951171875,137.50833129882812,502.6000061035156,76.4123764038086,64.13650512695312,375.2811584472656,255.24842834472656,20.425573348999023,205.5675506591797,68.96945190429688,492.2171936035156,133.0500030517578,246.5933380126953,189.81781005859375,386.9584045410156,218.4563751220703,175.76132202148438,219.38999938964844,56.278602600097656,43.193538665771484,138.98683166503906,53.68902587890625
134.61134338378906,105.0359878540039,123.14619445800781,284.1509704589844,516.1699829101562,156.2493438720703,191.84552001953125,130.66152954101562,81.11000061035156,254.18276977539062,244.99058532714844,168.60049438476562,458.4116516113281,147.4160614013672,244.14999389648438,38.43313217163086,2456.199951171875,800.11767578125,64.03144073486328,70.03765869140625,227.74072265625,159.57229614257812,249.07986450195312,53.9083137512207,49.42817306518555,368.07012939453125,230.5,52.48408126831055,73.97562408447266,98.47036743164062,377.4642333984375,241.47689819335938,187.42999267578125,96.41841125488281,306.9815979003906,67.62513732910156,107.49198150634766,65.26911163330078,115.12000274658203,114.48799896240234,336.5118103027344,193.69097900390625,322.1678466796875,226.8456573486328,121.20048522949219,63.24049758911133,401.8210144042969,270.39666748046875,158.6617889404297,149.96734619140625,52.78533935546875,285.51373291015625,186.80906677246094,380.5169372558594,201.17221069335938,380.7290344238281,226.75424194335938,58.397430419921875,124.09297943115234,125.81857299804688,46.47260284423828,51.56022644042969,72.13458251953125,78.0234375,258.1439208984375,78.22730255126953,554.4400024414062,131.84811401367188,338.8751525878906,549.3699951171875,153.58229064941406,77.8991928100586,143.70016479492188,37.5859260559082,133.3426513671875,97.54344177246094,110.72132110595703,88.26412200927734,267.9100036621094,134.5633544921875,499.69000244140625,76.77381134033203,65.26587677001953,373.6631774902344,254.87123107910156,20.452852249145508,205.66612243652344,67.993896484375,486.9447326660156,131.99000549316406,238.2100067138672,185.00140380859375,385.80047607421875,219.20184326171875,174.1475830078125,219.17999267578125,56.384822845458984,43.23295211791992,138.09722900390625,53.518463134765625
132.88429260253906,105.44215393066406,118.66653442382812,286.19378662109375,514.2100219726562,153.8196258544922,191.90524291992188,128.3655548095703,79.2699966430664,257.3306579589844,249.06161499023438,166.7344970703125,453.70849609375,144.00209045410156,234.05999755859375,37.363643646240234,2345.0,794.0706176757812,64.49996948242188,67.76554107666016,223.07595825195312,159.57229614257812,249.94796752929688,53.92823028564453,47.25251770019531,370.24139404296875,227.9600067138672,51.43142318725586,74.13188934326172,96.62989044189453,367.10357666015625,241.33718872070312,182.7899932861328,97.58275604248047,307.22979736328125,65.04496765136719,104.29757690429688,65.69467163085938,114.68150329589844,113.95050048828125,325.5167541503906,191.7529754638672,319.3192138671875,223.27064514160156,125.78922271728516,62.31618881225586,404.89739990234375,270.3699951171875,162.3579559326172,146.64674377441406,52.951515197753906,282.9302978515625,187.7646026611328,376.24285888671875,200.53924560546875,375.2197265625,227.92807006835938,58.91483688354492,126.20826721191406,126.01648712158203,44.683006286621094,50.22852325439453,72.9798355102539,75.35214233398438,257.6650390625,78.95280456542969,549.5700073242188,126.41783142089844,339.3668212890625,540.780029296875,151.677734375,78.38390350341797,144.65321350097656,37.68246841430664,134.4553680419922,98.0346450805664,113.18728637695312,90.50755310058594,264.42999267578125,132.7227325439453,504.4200134277344,75.30847930908203,63.09629440307617,376.26385498046875,256.5389099121094,20.384653091430664,204.3058624267578,66.76211547851562,481.6722412109375,130.5500030517578,239.663330078125,183.23110961914062,392.42120361328125,216.45530700683594,175.7417755126953,220.16000366210938,56.384822845458984,41.91271209716797,139.1647491455078,52.390865325927734
133.27362060546875,107.15391540527344,121.23764038085938,288.2961120605469,512.3400268554688,157.62351989746094,193.398193359375,134.8142852783203,81.61000061035156,256.97314453125,248.57858276367188,168.1009979248047,456.2188415527344,146.06634521484375,235.9199981689453,37.99160385131836,2357.72998046875,800.5517578125,64.7342300415039,68.60059356689453,227.80934143066406,162.88787841796875,249.5829620361328,54.426090240478516,48.602596282958984,372.5919189453125,230.55999755859375,51.57045364379883,74.90337371826172,97.96495819091797,372.3880310058594,243.88177490234375,183.11000061035156,97.27482604980469,307.6667175292969,65.4149169921875,106.613525390625,66.10044860839844,114.66449737548828,113.9175033569336,328.8416748046875,196.3147430419922,321.28076171875,226.384033203125,130.69659423828125,63.31006622314453,408.4732666015625,297.1266784667969,162.46524047851562,147.89442443847656,53.381622314453125,288.9978942871094,188.09951782226562,376.1554260253906,201.6667022705078,381.6654968261719,227.19442749023438,59.27304458618164,128.14645385742188,126.1946029663086,45.05228805541992,51.444435119628906,73.5928726196289,77.26299285888672,259.97967529296875,76.44294738769531,508.8999938964844,129.19264221191406,339.7403869628906,546.469970703125,153.56980895996094,75.831787109375,145.9139862060547,38.16520690917969,133.57691955566406,99.42967224121094,113.1478271484375,90.69049072265625,264.8900146484375,135.4985809326172,506.4800109863281,77.04735565185547,64.79035186767578,379.9365539550781,261.9589538574219,20.534690856933594,203.81300354003906,67.48147583007812,479.72503662109375,132.1199951171875,248.0399932861328,186.82115173339844,394.67755126953125,219.16259765625,174.64639282226562,219.75999450683594,56.14340591430664,42.602386474609375,139.57003784179688,53.06362533569336
131.71627807617188,106.42859649658203,122.12763214111328,287.7407531738281,507.2900085449219,154.7158203125,193.91575622558594,131.52003479003906,79.05999755859375,253.26919555664062,247.94773864746094,165.45199584960938,451.5751647949219,146.04649353027344,234.3300018310547,37.63837432861328,2347.050048828125,784.56103515625,64.7342300415039,67.78495788574219,224.31076049804688,164.7134246826172,249.12918090820312,54.16720199584961,48.039249420166016,369.7732849121094,231.35000610351562,51.1434326171875,74.88372039794922,96.26751708984375,365.20989990234375,252.3837127685547,182.75999450683594,96.30294799804688,309.8708801269531,64.8362808227539,107.09268188476562,64.96231842041016,113.39600372314453,112.6259994506836,324.5065002441406,200.27024841308594,316.85504150390625,225.1661834716797,128.62985229492188,62.18698501586914,406.3057861328125,286.5533447265625,161.09014892578125,144.78013610839844,53.2154426574707,285.76116943359375,184.2577362060547,369.2101135253906,199.08543395996094,381.9245300292969,227.87918090820312,59.253143310546875,127.75291442871094,125.58109283447266,44.0296630859375,50.2381706237793,72.4132308959961,76.32705688476562,256.5775451660156,76.78608703613281,508.7799987792969,128.47654724121094,337.6853942871094,548.489990234375,148.46847534179688,74.06111907958984,145.01060485839844,37.30593490600586,132.2505645751953,98.38831329345703,113.11823272705078,90.51718139648438,262.2699890136719,132.294921875,490.42999267578125,76.92035675048828,64.1959457397461,380.48248291015625,262.2369384765625,21.387176513671875,202.6301727294922,68.16140747070312,483.5196228027344,131.72999572753906,239.89666748046875,183.7552947998047,392.43109130859375,213.81668090820312,173.60968017578125,215.97999572753906,55.31294250488281,42.070350646972656,138.0576934814453,52.371910095214844
134.0922393798828,107.71482849121094,121.93975067138672,289.3076171875,515.8400268554688,158.3504638671875,194.94093322753906,134.62460327148438,82.76000213623047,255.23536682128906,250.4120330810547,167.04400634765625,462.50958251953125,143.2379150390625,238.3800048828125,38.44294738769531,2395.429931640625,802.1694946289062,64.43164825439453,69.30941009521484,226.5257110595703,167.0224609375,248.39918518066406,54.15724563598633,48.29178237915039,371.7851867675781,233.50999450683594,51.55059051513672,74.75593566894531,96.83968353271484,373.05224609375,259.2291564941406,183.02000427246094,96.08162689208984,311.5588073730469,65.50978088378906,108.21072387695312,64.80397033691406,115.76499938964844,114.99649810791016,332.843505859375,201.254150390625,319.2502746582031,220.49119567871094,129.6768798828125,58.87736892700195,414.4363098144531,291.84332275390625,161.42172241210938,147.5505828857422,53.24477005004883,288.63165283203125,185.90280151367188,366.4902648925781,198.719482421875,385.61065673828125,229.46383666992188,59.213340759277344,129.08111572265625,126.3331298828125,44.872379302978516,51.1452751159668,72.33892822265625,78.92037200927734,260.5483703613281,76.70764923095703,505.54998779296875,129.48106384277344,336.31866455078125,552.7000122070312,152.61752319335938,74.16004180908203,144.7723388671875,37.32524490356445,131.57278442382812,98.98758697509766,113.30564880371094,91.09488677978516,266.0299987792969,134.742431640625,488.6400146484375,78.67875671386719,66.51412963867188,385.2768859863281,265.04620361328125,21.414457321166992,203.06385803222656,69.36361694335938,487.3940734863281,133.32000732421875,243.13333129882812,186.74205017089844,396.1619873046875,219.27049255371094,175.02781677246094,217.89999389648438,55.33225631713867,43.21324157714844,138.28501892089844,52.65617752075195
134.49156188964844,107.72449493408203,121.21786499023438,287.1061096191406,515.7000122070312,159.96363830566406,194.22430419921875,137.0603485107422,85.41000366210938,253.7359161376953,249.3770294189453,170.4499969482422,468.1851501464844,149.20242309570312,241.44000244140625,38.668617248535156,2458.25,807.2498779296875,64.31450653076172,70.10562133789062,226.96868896484375,163.83517456054688,246.01187133789062,54.08754348754883,48.80655288696289,367.04425048828125,235.4600067138672,51.2824592590332,74.46102905273438,96.81106567382812,377.1965637207031,257.552734375,184.27000427246094,95.4561538696289,314.0013427734375,66.24018859863281,108.37044525146484,65.0810775756836,116.33699798583984,115.49649810791016,336.9335021972656,199.3260955810547,315.4060974121094,217.5644073486328,128.8938751220703,58.400306701660156,417.8023681640625,288.64666748046875,160.05638122558594,147.91407775878906,52.4529914855957,286.5727844238281,184.42520141601562,361.332275390625,196.99862670898438,386.0191345214844,227.24334716796875,58.47703170776367,128.0185546875,125.86804962158203,44.7114143371582,51.40583038330078,72.01383972167969,79.47607421875,260.94744873046875,76.40372467041016,510.29998779296875,130.88339233398438,332.1495361328125,559.2100219726562,154.74453735351562,73.69511413574219,142.32025146484375,37.34455490112305,128.9401397705078,98.1034164428711,113.65087890625,90.88306427001953,271.7200012207031,138.2545166015625,501.1700134277344,79.12813568115234,67.13825988769531,381.0979309082031,263.3387756347656,21.080280303955078,200.71791076660156,68.26980590820312,493.3356018066406,132.5,246.06666564941406,189.25408935546875,391.7580871582031,220.30044555664062,171.947021484375,216.97000122070312,54.984615325927734,43.48911666870117,136.31800842285156,52.760414123535156
134.162109375,107.77285766601562,120.3476333618164,287.8300476074219,517.3200073242188,158.87823486328125,194.9707794189453,136.541259765625,85.20999908447266,253.3486328125,248.88418579101562,170.8715057373047,462.7278747558594,149.2222900390625,242.47000122070312,39.12977981567383,2464.14990234375,809.4102783203125,64.38284301757812,70.87271118164062,226.7521209716797,164.3976593017578,247.0575408935547,54.067630767822266,49.82638931274414,368.72747802734375,234.2100067138672,51.01432800292969,73.83192443847656,97.93634033203125,379.0902099609375,257.472900390625,184.63999938964844,94.888427734375,313.2566833496094,67.9950942993164,107.73155975341797,64.00232696533203,115.35600280761719,114.54900360107422,339.9839172363281,197.73594665527344,315.9975280761719,218.94920349121094,129.29449462890625,57.615142822265625,415.6348876953125,287.1266784667969,159.1396484375,148.59194946289062,52.37479019165039,287.25579833984375,179.48997497558594,362.5367126464844,196.86016845703125,387.6131591796875,229.85508728027344,58.427284240722656,127.8709716796875,130.8256072998047,44.65460205078125,52.00413131713867,71.85592651367188,79.90504455566406,261.3664855957031,75.76644897460938,505.54998779296875,131.39060974121094,334.1849365234375,562.6300048828125,153.78225708007812,74.4073257446289,141.85365295410156,37.122493743896484,128.86154174804688,98.15254211425781,113.28591918945312,90.99860382080078,268.82000732421875,137.309326171875,491.80999755859375,80.89629364013672,68.99081420898438,381.306396484375,263.0906066894531,20.98480224609375,201.4375,68.7822265625,489.52105712890625,132.9199981689453,234.913330078125,188.11676025390625,390.4122314453125,221.4186553955078,189.864501953125,215.52999877929688,54.38590621948242,44.425106048583984,136.78257751464844,53.45213317871094
133.35348510742188,108.2467269897461,120.10041809082031,287.849853515625,515.47998046875,155.40292358398438,185.74427795410156,135.45315551757812,84.0199966430664,235.0572509765625,248.3518829345703,172.9250030517578,455.6334228515625,151.3857879638672,235.4600067138672,39.276954650878906,2505.10009765625,805.2374877929688,64.45116424560547,70.79503631591797,228.6815948486328,161.89122009277344,243.80210876464844,53.86848449707031,51.516414642333984,368.1099548339844,236.8800048828125,50.75613021850586,74.11699676513672,100.33946228027344,376.5520935058594,257.8421630859375,183.38999938964844,94.84992980957031,313.2566833496094,71.12544250488281,105.41561126708984,63.77470779418945,118.99549865722656,117.9520034790039,341.4355163574219,197.2688446044922,315.130126953125,218.89027404785156,130.1958465576172,57.26728439331055,415.31524658203125,289.5966796875,157.96937561035156,149.55471801757812,52.38456344604492,284.2170715332031,177.8547821044922,362.2648010253906,193.90306091308594,394.1684875488281,227.34115600585938,60.576515197753906,129.08111572265625,132.60675048828125,44.67354202270508,53.49988555908203,71.60513305664062,80.6557388305664,253.97354125976562,75.5801773071289,506.5199890136719,129.99822998046875,332.7100524902344,557.239990234375,152.7324981689453,73.96219635009766,140.8013458251953,37.470069885253906,129.07765197753906,98.59461975097656,113.53251647949219,90.6519775390625,271.0899963378906,135.8766632080078,487.7699890136719,81.16006469726562,69.20877838134766,377.2763366699219,257.68048095703125,21.1143798828125,201.5360565185547,68.9300308227539,485.1073303222656,132.0800018310547,231.46665954589844,179.81907653808594,390.50128173828125,221.86988830566406,194.01132202148438,213.47999572753906,54.49213409423828,44.415252685546875,136.29824829101562,55.062992095947266
133.253662109375,107.24095153808594,119.6653060913086,290.1009521484375,516.0900268554688,157.34471130371094,187.51593017578125,135.1536865234375,83.91000366210938,233.0712127685547,246.83387756347656,173.5655059814453,462.6683654785156,153.45999145507812,235.94000244140625,40.336639404296875,2501.429931640625,816.1281127929688,61.3862419128418,71.69805145263672,223.92681884765625,167.25930786132812,246.86026000976562,56.15864562988281,51.603824615478516,372.8410949707031,234.36000061035156,51.10370635986328,75.07048797607422,101.9415283203125,373.1712951660156,256.03594970703125,185.3300018310547,95.79295349121094,314.49774169921875,72.02660369873047,105.49547576904297,63.18090057373047,121.49449920654297,119.63800048828125,346.2023620605469,200.69760131835938,320.679443359375,219.90187072753906,131.32479858398438,57.92324447631836,415.66485595703125,287.739990234375,160.13441467285156,152.46273803710938,53.039493560791016,286.3946533203125,179.48011779785156,369.4626770019531,196.25689697265625,387.49359130859375,230.08009338378906,60.60636520385742,129.3762664794922,134.5561065673828,44.12434768676758,54.078895568847656,68.43775177001953,81.88936614990234,251.9282684326172,75.70763397216797,509.0,132.5343475341797,346.328369140625,505.0,153.21238708496094,75.05030822753906,142.8960418701172,37.26731491088867,130.1680450439453,100.15665435791016,114.68657684326172,91.55705261230469,267.8500061035156,141.95562744140625,485.0,80.95491790771484,71.0415267944336,389.80322265625,261.5023193359375,21.373537063598633,204.41429138183594,70.37860107421875,463.7278747558594,134.00999450683594,225.6666717529297,183.7750701904297,397.3891296386719,220.19256591796875,199.2437744140625,211.86000061035156,55.35157012939453,45.55815505981445,138.01815795898438,55.84947204589844
131.23709106445312,107.83087158203125,118.74564361572266,287.5523681640625,508.3399963378906,152.51513671875,186.112548828125,132.47836303710938,81.62000274658203,237.96678161621094,251.13162231445312,173.37100219726562,452.65673828125,152.18966674804688,234.30999755859375,39.76755142211914,2466.080078125,808.2166137695312,60.9274787902832,69.65457153320312,224.55685424804688,169.32167053222656,245.6468505859375,55.90971374511719,49.670989990234375,371.393798828125,230.32000732421875,50.55751419067383,75.09998321533203,98.2891845703125,367.67864990234375,253.4015655517578,186.02000427246094,96.88992309570312,311.5687255859375,69.85432434082031,104.7767333984375,62.814720153808594,120.50599670410156,117.67500305175781,341.76904296875,199.82302856445312,319.0334167480469,219.0572509765625,129.17611694335938,57.177833557128906,411.67950439453125,288.3333435058594,158.70079040527344,151.10696411132812,52.76579284667969,282.9302978515625,180.0416259765625,369.6666259765625,194.09097290039062,380.62939453125,230.93112182617188,60.506866455078125,128.8056182861328,134.27903747558594,45.2132568359375,53.702545166015625,69.19940948486328,80.82218170166016,251.59902954101562,75.991943359375,513.469970703125,131.8978271484375,348.5111999511719,506.3699951171875,150.06060791015625,74.97117614746094,143.11444091796875,37.31559371948242,131.0619659423828,98.96793365478516,114.94303894042969,91.47039794921875,262.2900085449219,138.0953369140625,481.29998779296875,81.31636047363281,69.74374389648438,387.5102844238281,260.70819091796875,21.421274185180664,204.29600524902344,69.9647216796875,469.5595397949219,132.1300048828125,236.47999572753906,179.50885009765625,394.6676330566406,217.8481903076172,199.3806915283203,218.1999969482422,55.80542755126953,44.38569259643555,138.294921875,54.23861312866211
