Adj Close
366.38739013671875
368.91082763671875
371.11639404296875
376.6302490234375
378.77618408203125
376.2229309082031
376.3023681640625
377.31573486328125
375.994384765625
373.25238037109375
376.18316650390625
381.3890380859375
381.73675537109375
380.3856201171875
381.88580322265625
381.2897033691406
371.9707946777344
375.1698303222656
367.6590881347656
373.7789611816406
379.06427001953125
379.3623352050781
383.6740417480469
385.18414306640625
387.9659118652344
387.70758056640625
387.5386962890625
388.1645812988281
390.08203125
389.74420166015625
389.83367919921875
388.1745300292969
387.4890441894531
384.508544921875
384.9754943847656
389.2176818847656
379.8392028808594
377.88201904296875
387.04193115234375
384.02178955078125
378.9351501464844
374.2458801269531
381.1307373046875
379.2331848144531
384.6476745605469
387.04193115234375
390.9662170410156
391.4927673339844
393.82745361328125
393.33074951171875
394.67193603515625
388.9295959472656
388.2099609375
391.3097839355469
388.2298889160156
386.2563171386719
388.4292297363281
394.6887512207031
394.4894104003906
393.4428405761719
395.03759765625
399.3036193847656
405.0348815917969
404.7956848144531
405.2641296386719
407.1878356933594
410.1481628417969
410.2976989746094
411.513671875
410.1083068847656
414.5138854980469
415.89935302734375
413.85601806640625
410.8259582519531
414.7132263183594
410.9256286621094
415.38104248046875
416.2481994628906
416.15850830078125
416.03887939453125
418.6902160644531
415.939208984375
416.8363037109375
414.26470947265625
414.394287109375
417.7034606933594
420.7434997558594
416.5771484375
412.8592834472656
404.0880126953125
408.9421081542969
415.2215576171875
414.1650085449219
410.5967102050781
409.52020263671875
413.9258117675781
413.5869140625
417.8031311035156
416.87615966796875
417.7034606933594
417.9227294921875
418.6702880859375
418.301513671875
418.9593200683594
417.4044189453125
421.2219543457031
420.81329345703125
420.9029846191406
420.2750244140625
422.2286376953125
422.9263610839844
423.8732604980469
423.0958251953125
420.7335205078125
420.593994140625
414.9200134277344
420.8599853515625
423.1099853515625
422.6000061035156
425.1000061035156
426.6099853515625
427.4700012207031
427.70001220703125
428.05999755859375
430.42999267578125
433.7200012207031
432.92999267578125
434.4599914550781
430.9200134277344
435.5199890136719
437.0799865722656
435.5899963378906
436.239990234375
434.75
431.3399963378906
424.9700012207031
431.05999755859375
434.54998779296875
435.4599914550781
439.94000244140625
441.0199890136719
439.010009765625
438.8299865722656
440.6499938964844
438.510009765625
437.5899963378906
441.1499938964844
438.9800109863281
441.760009765625
442.489990234375
442.1300048828125
442.67999267578125
443.7799987792969
445.1099853515625
445.9200134277344
446.9700012207031
444.0400085449219
439.17999267578125
439.8599853515625
443.3599853515625
447.260009765625
447.9700012207031
448.9100036621094
446.260009765625
450.25
452.2300109863281
451.55999755859375
451.79998779296875
453.19000244140625
453.0799865722656
451.4599914550781
450.9100036621094
448.9800109863281
445.44000244140625
446.5799865722656
444.1700134277344
447.8800048828125
447.1700134277344
441.3999938964844
434.0400085449219
433.6300048828125
437.8599853515625
443.17999267578125
443.9100036621094
442.6400146484375
433.7200012207031
434.45001220703125
429.1400146484375
434.239990234375
428.6400146484375
433.1000061035156
434.8999938964844
438.6600036621094
437.8599853515625
434.69000244140625
433.6199951171875
435.17999267578125
442.5
445.8699951171875
447.19000244140625
450.6400146484375
452.4100036621094
453.5899963378906
453.1199951171875
455.54998779296875
455.9599914550781
453.94000244140625
458.32000732421875
459.25
460.0400085449219
461.8999938964844
464.7200012207031
466.9100036621094
468.5299987792969
468.92999267578125
467.3800048828125
463.6199951171875
463.7699890136719
467.2699890136719
467.42999267578125
469.2799987792969
468.1400146484375
469.7300109863281
468.8900146484375
467.57000732421875
468.19000244140625
469.44000244140625
458.9700012207031
464.6000061035156
455.55999755859375
450.5
457.3999938964844
453.4200134277344
458.7900085449219
468.2799987792969
469.5199890136719
466.3500061035156
470.739990234375
466.57000732421875
463.3599853515625
470.6000061035156
466.45001220703125
459.8699951171875
454.9800109863281
463.05999755859375
467.69000244140625
470.6000061035156
477.260009765625
476.8699951171875
477.4800109863281
476.1600036621094
