Date,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,C,CAT,CB,CI,CMCSA,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EL,EOG,GE,GILD,GOOG,GOOGL,GS,HCA,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MMC,MO,MPC,MRK,MS,MSFT,NEE,NFLX,NKE,NOC,NOW,NVDA,ORCL,PEP,PFE,PG,PGR,PLD,PM,PYPL,QCOM,REGN,RTX,SCHW,SPGI,SYK,T,TGT,TJX,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,VRTX,VZ,WFC,WMT,XOM
2022-02-22,164.32000732421875,145.55999755859375,117.51000213623047,321.1099853515625,438.3999938964844,160.8800048828125,199.89999389648438,130.25999450683594,115.6500015258789,221.41000366210938,228.3699951171875,150.19749450683594,577.4600219726562,192.44000244140625,198.74000549316406,45.33832550048828,2518.219970703125,745.47998046875,67.44999694824219,63.88999938964844,191.2100067138672,203.08999633789062,227.72999572753906,46.939998626708984,87.83000183105469,502.17999267578125,195.1300048828125,56.29999923706055,101.91999816894531,132.39999389648438,353.7799987792969,266.17999267578125,148.08999633789062,99.44999694824219,295.07476806640625,109.52999877929688,94.1500015258789,60.97999954223633,129.40249633789062,129.81350708007812,342.2525329589844,244.3300018310547,316.1700134277344,181.56028747558594,123.91999816894531,44.689998626708984,483.25,284.0,161.13999938964844,151.8699951171875,62.279998779296875,293.5899963378906,239.1300048828125,383.55926513671875,214.58999633789062,368.2900085449219,251.30201721191406,66.47000122070312,103.72000122070312,151.13999938964844,51.279998779296875,75.62999725341797,75.94999694824219,94.75,287.7200012207031,73.37361907958984,377.3800048828125,138.19000244140625,389.17889404296875,550.1500244140625,233.89999389648438,74.12000274658203,168.35000610351562,47.529998779296875,157.92999267578125,106.25,142.3699951171875,108.58999633789062,103.16999816894531,165.88999938964844,602.8900146484375,93.02281188964844,84.56999969482422,380.25,250.2100067138672,17.938066482543945,196.35000610351562,65.25,529.8900146484375,123.51000213623047,273.84332275390625,166.69000244140625,462.510009765625,245.0696258544922,208.97000122070312,230.2100067138672,53.900001525878906,55.279998779296875,136.4499969482422,76.45999908447266
2022-02-23,160.07000732421875,146.75999450683594,117.25,313.1600036621094,429.45001220703125,156.49000549316406,196.2899932861328,127.86000061035156,109.76000213623047,221.0,227.4499969482422,144.82699584960938,565.1900024414062,188.9499969482422,196.4199981689453,44.56211853027344,2469.830078125,732.489990234375,67.93000030517578,63.220001220703125,186.6699981689453,201.41000366210938,225.08999633789062,45.130001068115234,88.2300033569336,495.260009765625,190.5399932861328,54.439998626708984,102.23999786376953,135.5500030517578,337.5199890136719,262.3900146484375,145.8699951171875,97.66999816894531,290.3345031738281,110.33000183105469,92.6500015258789,61.349998474121094,127.58499908447266,127.58799743652344,339.19061279296875,241.77999877929688,308.45001220703125,177.98001098632812,122.06999969482422,44.650001525878906,467.0,276.5,161.22000122070312,148.69000244140625,61.59000015258789,291.0899963378906,238.30999755859375,386.24078369140625,215.08999633789062,361.2300109863281,246.419189453125,66.27999877929688,103.02999877929688,148.74000549316406,51.95000076293945,75.72000122070312,75.83999633789062,93.55000305175781,280.2699890136719,71.92166137695312,367.4599914550781,136.8300018310547,384.5473327636719,524.7000122070312,223.8699951171875,72.47000122070312,166.69000244140625,46.869998931884766,155.9600067138672,104.62000274658203,140.75999450683594,108.58999633789062,100.72000122070312,161.6199951171875,608.97998046875,91.72999572753906,82.55000305175781,373.3699951171875,253.6199951171875,17.756797790527344,189.89999389648438,62.5,528.5800170898438,121.44000244140625,254.67999267578125,165.63999938964844,459.6199951171875,243.62669372558594,204.47999572753906,230.69000244140625,53.40999984741211,53.95000076293945,135.0500030517578,76.7699966430664
2022-02-24,162.74000549316406,145.27000427246094,118.72000122070312,316.1700134277344,463.82000732421875,159.7899932861328,200.22000122070312,133.4199981689453,116.61000061035156,219.27000427246094,231.75,151.35800170898438,580.0,188.35000610351562,198.42999267578125,43.38785934448242,2295.0,731.7899780273438,67.0999984741211,60.66999816894531,184.69000244140625,199.02999877929688,224.42999267578125,46.0099983215332,87.7300033569336,505.5799865722656,204.2899932861328,54.72999954223633,100.7699966430664,134.85000610351562,342.760009765625,271.55999755859375,149.39999389648438,97.04000091552734,292.5299987792969,110.0999984741211,92.54000091552734,60.61000061035156,132.67349243164062,132.6909942626953,338.19647216796875,243.55999755859375,313.239990234375,182.33999633789062,121.97000122070312,46.720001220703125,497.1300048828125,288.3800048828125,158.13999938964844,144.5500030517578,60.5099983215332,285.25,243.0800018310547,393.00421142578125,213.41000366210938,369.3800048828125,243.67445373535156,64.6500015258789,103.33000183105469,151.77999877929688,49.56999969482422,74.45999908447266,73.51000213623047,91.80999755859375,294.5899963378906,75.02447509765625,390.0299987792969,137.1699981689453,393.91998291015625,573.9500122070312,237.47999572753906,74.80999755859375,163.7899932861328,45.959999084472656,151.75999450683594,102.87999725341797,143.3300018310547,102.79000091552734,105.0199966430664,167.97999572753906,609.780029296875,94.25,82.2699966430664,381.67999267578125,257.70001220703125,17.545316696166992,191.5500030517578,64.69000244140625,540.1699829101562,123.66000366210938,266.92333984375,169.58999633789062,455.8900146484375,240.9099884033203,207.19000244140625,230.25,52.59000015258789,52.709999084472656,134.52999877929688,75.80000305175781
2022-02-25,164.85000610351562,149.5399932861328,122.41000366210938,322.510009765625,465.5400085449219,162.1199951171875,204.36000061035156,135.72000122070312,121.05999755859375,227.02999877929688,233.66000366210938,153.7884979248047,588.010009765625,193.7100067138672,201.47999572753906,44.80095291137695,2281.4599609375,750.8699951171875,68.80000305175781,61.97999954223633,187.05999755859375,207.02000427246094,232.83999633789062,47.06999969482422,91.2699966430664,517.489990234375,208.08999633789062,56.040000915527344,104.30000305175781,140.3800048828125,346.9800109863281,279.25,149.52999877929688,100.22000122070312,300.3299865722656,107.27999877929688,96.37000274658203,61.119998931884766,134.51950073242188,134.45950317382812,348.0682678222656,253.2899932861328,316.6499938964844,188.55999755859375,124.18000030517578,47.709999084472656,487.17999267578125,293.510009765625,166.0,147.97000122070312,62.849998474121094,297.489990234375,250.85000610351562,406.6899719238281,219.17999267578125,369.0899963378906,248.07000732421875,66.76000213623047,105.83999633789062,155.5,51.47999954223633,76.54000091552734,76.31999969482422,94.55000305175781,297.30999755859375,76.7350082397461,390.79998779296875,138.8000030517578,409.6700134277344,580.22998046875,241.57000732421875,76.3499984741211,168.3800048828125,47.720001220703125,158.24000549316406,107.23999786376953,148.4499969482422,105.23999786376953,110.94000244140625,170.92999267578125,618.6599731445312,98.12000274658203,85.75,380.8900146484375,265.7900085449219,18.05891227722168,199.22000122070312,66.77999877929688,549.8300170898438,125.45999908447266,269.9566650390625,170.82000732421875,475.75,246.41000366210938,209.9499969482422,230.3000030517578,54.119998931884766,54.11000061035156,136.3800048828125,77.83999633789062
2022-02-28,165.1199951171875,147.77000427246094,120.62000274658203,316.0199890136719,467.67999267578125,160.2899932861328,204.44000244140625,134.1999969482422,123.33999633789062,226.47999572753906,226.8699951171875,153.56300354003906,587.4400024414062,194.5399932861328,205.33999633789062,43.98494338989258,2172.25,743.8900146484375,68.66999816894531,59.22999954223633,187.5800018310547,203.63999938964844,237.77999877929688,46.7599983215332,94.86000061035156,519.25,210.52999877929688,55.77000045776367,103.6500015258789,144.0,360.0199890136719,274.4100036621094,148.4600067138672,100.41000366210938,296.3299865722656,114.91999816894531,95.51000213623047,60.400001525878906,134.89100646972656,135.0570068359375,339.2900085449219,250.30999755859375,315.8299865722656,189.75,122.51000213623047,47.70000076293945,474.3699951171875,290.3299865722656,164.57000732421875,141.8000030517578,62.2400016784668,293.239990234375,249.9499969482422,433.79998779296875,221.05999755859375,360.82000732421875,244.77000427246094,65.4800033569336,104.98999786376953,155.41000366210938,51.290000915527344,77.87000274658203,76.58000183105469,90.73999786376953,298.7900085449219,78.2699966430664,394.5199890136719,136.5500030517578,442.1400146484375,579.9199829101562,243.85000610351562,75.97000122070312,163.74000549316406,46.939998626708984,155.88999938964844,105.93000030517578,145.85000610351562,101.06999969482422,111.93000030517578,171.99000549316406,618.3599853515625,102.69999694824219,84.45999908447266,375.70001220703125,263.3500061035156,17.892749786376953,199.77000427246094,66.0999984741211,544.0,123.20999908447266,290.1433410644531,169.99000549316406,475.8699951171875,245.9499969482422,210.4199981689453,230.02000427246094,53.66999816894531,53.369998931884766,135.16000366210938,78.41999816894531
2022-03-01,163.1999969482422,147.69000244140625,118.16999816894531,311.3500061035156,466.67999267578125,156.9499969482422,202.30999755859375,129.61000061035156,113.83000183105469,225.2100067138672,228.5500030517578,151.14199829101562,570.1199951171875,178.05999755859375,194.91000366210938,42.26335906982422,2072.0,714.8099975585938,68.62999725341797,58.59000015258789,182.8300018310547,199.5399932861328,237.10000610351562,46.38999938964844,96.95999908447266,522.9299926757812,208.88999938964844,54.619998931884766,102.05000305175781,149.72000122070312,358.6499938964844,272.0299987792969,145.6999969482422,99.83000183105469,285.5899963378906,116.41000366210938,92.33000183105469,60.2599983215332,134.16799926757812,134.06149291992188,328.20001220703125,252.4199981689453,320.25,183.60000610351562,121.3499984741211,46.81999969482422,468.5799865722656,291.54998779296875,164.0,136.4499969482422,61.970001220703125,282.55999755859375,249.5,456.6099853515625,221.5,344.4800109863281,239.6300048828125,64.33999633789062,103.66000366210938,153.74000549316406,51.56999969482422,75.01000213623047,76.33999633789062,87.62999725341797,294.95001220703125,77.44000244140625,386.239990234375,132.22000122070312,456.1000061035156,571.0700073242188,234.77000427246094,76.01000213623047,162.27000427246094,45.75,153.30999755859375,103.23999786376953,145.75999450683594,101.44000244140625,106.51000213623047,163.69000244140625,607.030029296875,102.7300033569336,77.86000061035156,390.5799865722656,262.6199951171875,17.771902084350586,219.42999267578125,63.900001525878906,543.0700073242188,123.12999725341797,288.1233215332031,167.2899932861328,476.25,242.42999267578125,205.5800018310547,230.69000244140625,53.61000061035156,50.290000915527344,135.99000549316406,79.16999816894531
2022-03-02,166.55999755859375,149.57000732421875,120.36000061035156,318.3299865722656,471.17999267578125,159.82000732421875,206.2899932861328,133.17999267578125,118.27999877929688,228.58999633789062,231.0,152.05250549316406,585.780029296875,180.30999755859375,197.80999755859375,42.95000076293945,2163.52001953125,738.0399780273438,68.8499984741211,59.560001373291016,192.61000061035156,204.3000030517578,240.50999450683594,46.380001068115234,98.04000091552734,528.0,210.38999938964844,56.150001525878906,104.43000030517578,154.13999938964844,375.9800109863281,274.5,147.33999633789062,100.79000091552734,291.75,116.73999786376953,94.16000366210938,61.2400016784668,134.75149536132812,134.57150268554688,336.3800048828125,261.1300048828125,327.3699951171875,186.44000244140625,123.86000061035156,48.869998931884766,486.0,299.010009765625,166.0399932861328,139.27999877929688,62.43000030517578,290.20001220703125,254.1699981689453,450.0,228.66000366210938,344.0899963378906,240.94000244140625,64.69999694824219,106.37999725341797,155.5399932861328,52.810001373291016,76.98999786376953,76.66999816894531,88.37999725341797,300.19000244140625,77.55000305175781,380.0299987792969,135.67999267578125,453.3900146484375,587.0599975585938,242.1999969482422,78.27999877929688,164.52000427246094,47.70000076293945,153.7899932861328,104.91999816894531,147.63999938964844,102.54000091552734,106.61000061035156,169.25,616.8699951171875,100.73999786376953,81.80999755859375,399.1199951171875,268.489990234375,17.990936279296875,224.89999389648438,66.12000274658203,556.4500122070312,125.61000061035156,293.2966613769531,170.10000610351562,485.3800048828125,252.3699951171875,211.4600067138672,234.11000061035156,54.13999938964844,52.220001220703125,136.16000366210938,80.52999877929688
2022-03-03,166.22999572753906,150.41000366210938,120.97000122070312,318.95001220703125,459.0799865722656,159.27999877929688,204.6999969482422,130.63999938964844,111.9800033569336,232.63999938964844,235.24000549316406,147.89849853515625,578.5999755859375,179.88999938964844,188.85000610351562,42.4900016784668,2102.06005859375,737.7100219726562,69.11000061035156,57.619998931884766,194.85000610351562,206.0,237.80999755859375,47.119998931884766,97.41000366210938,533.0499877929688,204.75,56.06999969482422,104.54000091552734,156.22000122070312,381.92999267578125,276.57000732421875,145.57000732421875,102.63999938964844,292.20001220703125,116.29000091552734,92.44999694824219,61.709999084472656,134.30799865722656,133.89950561523438,333.4200134277344,264.1099853515625,324.3599853515625,187.52000427246094,125.93000030517578,47.93000030517578,472.70001220703125,299.82000732421875,168.47999572753906,138.2899932861328,62.470001220703125,287.4100036621094,258.6400146484375,447.82000732421875,226.27999877929688,340.989990234375,236.64999389648438,64.91000366210938,107.6500015258789,155.83999633789062,53.16999816894531,77.37000274658203,77.1500015258789,87.77999877929688,295.9200134277344,78.79000091552734,368.07000732421875,133.97000122070312,449.69000244140625,562.3099975585938,237.13999938964844,78.25,163.27000427246094,47.83000183105469,154.36000061035156,105.08000183105469,149.5800018310547,102.4800033569336,101.33999633789062,165.35000610351562,611.1500244140625,99.83000183105469,80.70999908447266,400.5,266.4700012207031,18.05891227722168,223.83999633789062,65.70999908447266,554.2899780273438,123.91999816894531,279.7633361816406,171.0,486.5899963378906,255.4600067138672,212.42999267578125,235.69000244140625,54.65999984741211,51.2400016784668,139.2899932861328,81.04000091552734
2022-03-04,163.1699981689453,150.55999755859375,121.41000366210938,314.1600036621094,452.1300048828125,156.85000610351562,208.4600067138672,125.73999786376953,108.41000366210938,232.91000366210938,238.27999877929688,145.64100646972656,595.989990234375,172.9499969482422,180.83999633789062,40.95000076293945,1985.0400390625,696.5900268554688,69.36000061035156,56.59000015258789,195.66000366210938,205.52000427246094,241.6300048828125,47.209999084472656,100.2699966430664,525.5,203.00999450683594,56.5099983215332,105.19000244140625,158.64999389648438,390.07000732421875,272.5400085449219,140.72000122070312,105.26000213623047,285.69000244140625,118.75,89.13999938964844,61.86000061035156,132.1219940185547,131.906494140625,329.6700134277344,265.4100036621094,324.260009765625,187.42999267578125,126.62000274658203,48.06999969482422,464.95001220703125,302.2799987792969,169.47999572753906,134.39999389648438,62.56999969482422,281.42999267578125,262.8699951171875,458.1499938964844,224.07000732421875,330.760009765625,235.80999755859375,63.83000183105469,108.30999755859375,156.49000549316406,53.4900016784668,77.7300033569336,77.83000183105469,86.36000061035156,289.8599853515625,80.20999908447266,361.7300109863281,131.17999267578125,468.57000732421875,547.0700073242188,229.36000061035156,76.48999786376953,165.75,48.650001525878906,155.13999938964844,107.19000244140625,150.83999633789062,99.80000305175781,99.91000366210938,162.25999450683594,620.4099731445312,99.58999633789062,79.2300033569336,407.54998779296875,267.1000061035156,18.028701782226562,224.10000610351562,62.540000915527344,547.3200073242188,123.2300033569336,279.42999267578125,169.97999572753906,498.6499938964844,264.6300048828125,210.38999938964844,238.66000366210938,55.11000061035156,48.790000915527344,142.82000732421875,84.08999633789062
2022-03-07,159.3000030517578,149.4499969482422,118.86000061035156,305.0199890136719,437.9700012207031,146.27999877929688,208.38999938964844,119.22000122070312,102.94999694824219,234.36000061035156,232.02000427246094,137.4530029296875,570.7000122070312,159.1300048828125,169.1699981689453,38.34000015258789,1817.1600341796875,677.0700073242188,68.7699966430664,55.54999923706055,196.6999969482422,198.9199981689453,237.85000610351562,46.29999923706055,101.2699966430664,528.52001953125,196.22999572753906,55.59000015258789,104.55999755859375,162.0399932861328,369.0,263.0199890136719,133.5,106.69999694824219,263.8699951171875,120.1500015258789,85.37999725341797,60.2599983215332,126.4645004272461,126.37850189208984,321.8900146484375,259.82000732421875,322.7699890136719,182.16000366210938,126.06999969482422,47.68000030517578,437.3900146484375,292.69000244140625,172.2100067138672,129.2100067138672,61.08000183105469,270.989990234375,261.6400146484375,466.1499938964844,222.25999450683594,312.9200134277344,224.3300018310547,62.529998779296875,106.63999938964844,151.80999755859375,52.849998474121094,74.54000091552734,77.7300033569336,83.44999694824219,278.9100036621094,84.18000030517578,350.260009765625,124.44000244140625,477.95001220703125,519.6199951171875,213.52000427246094,74.31999969482422,162.4499969482422,47.97999954223633,152.83999633789062,106.5199966430664,148.91000366210938,93.19999694824219,93.61000061035156,150.10000610351562,618.5900268554688,98.19000244140625,76.36000061035156,385.6400146484375,253.41000366210938,17.802114486694336,211.0399932861328,58.33000183105469,534.75,122.30999755859375,268.1933288574219,164.88999938964844,486.8699951171875,261.4599914550781,201.17999267578125,235.5399932861328,54.68000030517578,45.810001373291016,141.6699981689453,87.12000274658203
2022-03-08,157.44000244140625,147.14999389648438,116.11000061035156,301.6199951171875,431.5299987792969,148.52000427246094,205.3800048828125,124.1500015258789,105.52999877929688,231.10000610351562,227.97000122070312,136.01449584960938,575.9500122070312,160.0500030517578,173.8000030517578,38.59000015258789,1899.530029296875,662.8699951171875,67.73999786376953,54.869998931884766,210.0,197.64999389648438,229.10000610351562,46.130001068115234,98.80000305175781,523.3599853515625,192.0800018310547,54.400001525878906,102.36000061035156,170.52999877929688,364.92999267578125,257.2699890136719,131.75,105.47000122070312,269.8399963378906,117.80999755859375,88.1500015258789,59.540000915527344,127.27850341796875,127.10449981689453,321.3699951171875,258.0299987792969,316.739990234375,183.24000549316406,125.68000030517578,47.5,442.2099914550781,269.32000732421875,168.72000122070312,128.3000030517578,58.65999984741211,271.44000244140625,259.92999267578125,448.989990234375,223.25999450683594,314.3299865722656,222.7899932861328,60.79999923706055,104.08999633789062,147.92999267578125,50.88999938964844,76.22000122070312,76.94999694824219,83.30999755859375,275.8500061035156,81.94999694824219,341.760009765625,121.20999908447266,449.2099914550781,518.2000122070312,215.13999938964844,73.33000183105469,157.8699951171875,47.439998626708984,146.7899932861328,103.76000213623047,146.99000549316406,93.97000122070312,94.9000015258789,150.75999450683594,614.739990234375,94.8499984741211,75.69000244140625,388.1300048828125,245.7100067138672,17.371601104736328,208.80999755859375,60.0,524.0,119.27999877929688,274.79998779296875,167.33999633789062,473.4599914550781,253.47000122070312,203.41000366210938,238.7100067138672,53.25,46.459999084472656,138.74000549316406,87.77999877929688
2022-03-09,162.9499969482422,148.83999633789062,118.38999938964844,309.4200134277344,450.8699951171875,153.6199951171875,209.6999969482422,128.6199951171875,111.05000305175781,231.4600067138672,233.11000061035156,139.2790069580078,597.02001953125,168.64999389648438,178.55999755859375,41.040000915527344,2035.469970703125,693.25,68.12999725341797,55.95000076293945,209.77999877929688,203.94000244140625,231.25999450683594,46.119998931884766,96.20999908447266,527.6500244140625,203.16000366210938,55.91999816894531,103.5999984741211,166.27000427246094,368.8599853515625,264.82000732421875,133.64999389648438,105.33000183105469,277.67999267578125,113.7699966430664,91.25,59.0,133.86599731445312,133.4199981689453,333.5899963378906,264.3599853515625,317.20001220703125,185.39999389648438,126.22000122070312,47.630001068115234,464.739990234375,278.82000732421875,169.36000061035156,133.44000244140625,58.959999084472656,292.7699890136719,262.7900085449219,448.7200012207031,225.8800048828125,328.1300048828125,222.47000122070312,61.290000915527344,103.58000183105469,152.32000732421875,51.0,75.43000030517578,77.79000091552734,87.4000015258789,288.5,80.31999969482422,358.7900085449219,126.94999694824219,449.9200134277344,559.5800170898438,230.13999938964844,76.0999984741211,157.39999389648438,48.75,148.77000427246094,104.0999984741211,150.47999572753906,93.80999755859375,100.22000122070312,157.11000061035156,623.4299926757812,98.5199966430664,79.38999938964844,391.510009765625,249.69000244140625,17.567975997924805,216.0,61.189998626708984,541.7000122070312,121.95999908447266,286.3233337402344,172.4600067138672,485.57000732421875,253.6699981689453,206.77999877929688,239.24000549316406,53.08000183105469,49.15999984741211,139.4600067138672,82.79000091552734
2022-03-10,158.52000427246094,149.1699981689453,117.0,309.5199890136719,438.95001220703125,150.55999755859375,209.42999267578125,124.97000122070312,106.45999908447266,226.9499969482422,232.8000030517578,146.8175048828125,587.72998046875,169.60000610351562,178.38999938964844,40.66999816894531,2030.3599853515625,697.2000122070312,68.41999816894531,54.880001068115234,211.7899932861328,201.4199981689453,229.4600067138672,45.38999938964844,99.72000122070312,532.719970703125,200.14999389648438,54.709999084472656,104.08000183105469,170.82000732421875,378.1499938964844,263.8299865722656,133.63999938964844,106.19000244140625,273.3599853515625,119.87999725341797,91.33000183105469,57.91999816894531,132.6820068359375,132.42950439453125,329.8999938964844,267.1000061035156,317.94000244140625,184.36000061035156,124.3499984741211,46.65999984741211,452.3699951171875,275.7200012207031,169.66000366210938,131.86000061035156,57.880001068115234,283.4800109863281,266.0199890136719,444.3599853515625,224.1699981689453,324.5899963378906,222.0,60.15999984741211,104.45999908447266,151.49000549316406,51.22999954223633,77.93000030517578,77.88999938964844,85.86000061035156,285.5899963378906,80.16000366210938,356.7699890136719,126.02999877929688,444.6099853515625,533.5900268554688,226.5800018310547,76.6500015258789,154.50999450683594,49.20000076293945,144.94000244140625,104.66999816894531,151.0800018310547,91.88999938964844,98.55000305175781,154.7100067138672,630.3599853515625,98.51000213623047,79.6500015258789,382.75,248.3699951171875,17.515106201171875,214.77999877929688,62.04999923706055,538.25,123.54000091552734,279.4333190917969,172.75,491.44000244140625,259.6499938964844,207.17999267578125,241.92999267578125,53.22999954223633,49.0099983215332,142.6300048828125,85.36000061035156
2022-03-11,154.72999572753906,149.05999755859375,114.0199966430664,311.5799865722656,416.3800048828125,147.60000610351562,207.27000427246094,123.63999938964844,104.29000091552734,228.85000610351562,234.83999633789062,145.52450561523438,577.8499755859375,167.89999389648438,176.22999572753906,40.33000183105469,2017.4000244140625,687.0399780273438,68.87000274658203,54.15999984741211,214.8300018310547,201.91000366210938,226.86000061035156,45.02000045776367,98.41000366210938,527.4199829101562,197.89999389648438,54.689998626708984,103.47000122070312,170.89999389648438,389.4800109863281,262.5199890136719,131.75,106.13999938964844,264.2300109863281,116.68000030517578,92.27999877929688,58.0,130.47549438476562,129.87049865722656,327.0,267.0,316.7900085449219,182.24000549316406,123.95999908447266,45.83000183105469,439.32000732421875,273.69000244140625,169.35000610351562,128.88999938964844,57.91999816894531,280.760009765625,266.29998779296875,439.0400085449219,222.2100067138672,324.7900085449219,226.8699951171875,59.119998931884766,103.81999969482422,149.58999633789062,50.47999954223633,78.51000213623047,78.26000213623047,85.18000030517578,280.07000732421875,79.30000305175781,340.32000732421875,122.62999725341797,436.29998779296875,512.1500244140625,221.0,77.81999969482422,153.72999572753906,50.27000045776367,143.22000122070312,105.54000091552734,147.8300018310547,88.87000274658203,96.56999969482422,152.33999633789062,642.5800170898438,96.91999816894531,80.23999786376953,379.67999267578125,247.77000427246094,17.515106201171875,206.97000122070312,61.43000030517578,529.8099975585938,124.56999969482422,265.1166687011719,170.36000061035156,482.8699951171875,261.5199890136719,203.89999389648438,236.47999572753906,53.040000915527344,48.470001220703125,142.07000732421875,84.91999816894531
2022-03-14,150.6199951171875,152.10000610351562,115.5199966430664,307.67999267578125,411.5,145.6300048828125,207.0,120.12999725341797,102.25,229.2100067138672,234.92999267578125,141.85299682617188,567.7999877929688,172.7899932861328,175.52000427246094,41.20000076293945,1999.949951171875,697.530029296875,69.23999786376953,54.22999954223633,215.44000244140625,204.9600067138672,226.1999969482422,44.970001220703125,96.55000305175781,525.9500122070312,193.1199951171875,54.29999923706055,104.48999786376953,166.72000122070312,393.8599853515625,266.8500061035156,129.02999877929688,106.30000305175781,250.3800048828125,115.83999633789062,92.44999694824219,58.150001525878906,126.74099731445312,125.95099639892578,324.9800109863281,261.42999267578125,318.3599853515625,183.1999969482422,123.94000244140625,44.400001525878906,424.6300048828125,263.79998779296875,171.69000244140625,130.1699981689453,58.540000915527344,285.3599853515625,269.0,444.45001220703125,226.50999450683594,328.5899963378906,226.17999267578125,59.34000015258789,103.22000122070312,150.0399932861328,50.540000915527344,76.66000366210938,77.77999877929688,84.72000122070312,276.44000244140625,79.27999877929688,331.010009765625,117.56999969482422,441.4200134277344,495.1000061035156,213.3000030517578,77.06999969482422,155.88999938964844,52.25,145.0500030517578,105.70999908447266,149.1699981689453,89.58999633789062,96.87000274658203,141.2899932861328,656.4099731445312,97.04000091552734,83.26000213623047,377.0,245.85000610351562,17.28852081298828,208.75999450683594,61.25,535.8800048828125,124.06999969482422,255.4566650390625,166.72000122070312,487.9200134277344,257.6600036621094,204.3000030517578,241.67999267578125,52.5,49.86000061035156,144.0500030517578,81.87999725341797
2022-03-15,155.08999633789062,155.8800048828125,117.4800033569336,316.2300109863281,421.6600036621094,150.9199981689453,212.30999755859375,124.41000366210938,109.33000183105469,231.55999755859375,236.2100067138672,147.3665008544922,592.760009765625,176.0399932861328,179.88999938964844,41.5,2080.179931640625,707.6699829101562,69.75,55.11000061035156,216.4600067138672,207.4499969482422,233.0800018310547,45.540000915527344,95.05000305175781,542.3200073242188,196.13999938964844,55.599998474121094,106.9800033569336,158.27999877929688,388.4700012207031,270.8900146484375,134.1999969482422,106.69000244140625,258.8999938964844,113.81999969482422,92.3499984741211,58.31999969482422,129.66050720214844,129.197998046875,329.1600036621094,267.1700134277344,328.5400085449219,187.7899932861328,125.63999938964844,44.810001373291016,439.67999267578125,270.0,176.13999938964844,132.47999572753906,59.619998931884766,294.1000061035156,275.4599914550781,448.6700134277344,231.07000732421875,335.0,232.57000732421875,61.16999816894531,105.4000015258789,155.3000030517578,51.540000915527344,74.4000015258789,78.63999938964844,86.33000183105469,287.1499938964844,81.9800033569336,343.75,119.4000015258789,447.82000732421875,514.219970703125,229.72999572753906,80.5999984741211,159.0,52.209999084472656,150.27000427246094,107.30999755859375,151.83999633789062,92.66000366210938,100.45999908447266,144.2100067138672,665.9299926757812,97.62000274658203,83.16999816894531,387.3900146484375,254.33999633789062,17.439577102661133,215.35000610351562,61.720001220703125,550.6400146484375,126.27999877929688,267.2966613769531,172.32000732421875,497.9100036621094,260.1300048828125,210.52999877929688,246.99000549316406,52.7599983215332,50.11000061035156,145.77999877929688,77.22000122070312
2022-03-16,159.58999633789062,156.0500030517578,119.4800033569336,324.9100036621094,442.3599853515625,158.57000732421875,212.4600067138672,130.47999572753906,115.37000274658203,231.6699981689453,239.6300048828125,153.10400390625,607.1199951171875,180.61000061035156,188.99000549316406,42.79999923706055,2202.43994140625,731.1099853515625,69.66000366210938,56.79999923706055,216.0800018310547,210.97000122070312,237.5,46.22999954223633,94.81999969482422,543.3900146484375,205.57000732421875,55.810001373291016,107.11000061035156,157.7100067138672,388.20001220703125,277.9200134277344,138.13999938964844,105.97000122070312,270.8800048828125,113.0,94.69999694824219,57.970001220703125,133.6905059814453,133.28050231933594,340.760009765625,266.3500061035156,330.9100036621094,191.02999877929688,127.04000091552734,46.630001068115234,457.8999938964844,277.8500061035156,174.52000427246094,138.39999389648438,59.459999084472656,304.5299987792969,276.44000244140625,421.3399963378906,231.3300018310547,344.67999267578125,238.13999938964844,61.95000076293945,107.30000305175781,158.0,51.279998779296875,74.86000061035156,78.12000274658203,91.76000213623047,294.3900146484375,82.51000213623047,357.5299987792969,125.19000244140625,424.42999267578125,547.4000244140625,244.9600067138672,79.95999908447266,159.6999969482422,52.91999816894531,149.75999450683594,106.13999938964844,154.57000732421875,93.7699966430664,107.91999816894531,150.4499969482422,677.97998046875,95.80000305175781,88.94000244140625,392.2300109863281,262.1600036621094,17.515106201171875,215.58999633789062,62.540000915527344,562.5499877929688,127.76000213623047,280.07666015625,176.3300018310547,498.260009765625,264.1499938964844,217.89999389648438,248.52000427246094,52.4900016784668,51.599998474121094,145.35000610351562,76.93000030517578
